"dataelement","period","orgunit","categoryoptioncombo","value","storedby","timestamp","comment","followup"
"cI3OTahNbFi","2013","tZN6FsyNJY3","P3p47Zcxn1C",5770,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","NSkLv7RSuCX","P3p47Zcxn1C",5919,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","BXiMWWiDm1y","P3p47Zcxn1C",3862,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","uJ2DxToRYo1","P3p47Zcxn1C",4573,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","KmdR3j1dTQq","P3p47Zcxn1C",3246,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","WEMsVrZqMgn","P3p47Zcxn1C",4748,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","EnAB2zpaKcE","P3p47Zcxn1C",5166,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","eUFVtObCspF","P3p47Zcxn1C",5127,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","VE6WQVmh7Xa","P3p47Zcxn1C",4447,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","n11bvICat8c","P3p47Zcxn1C",16340,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","q2Ak3xkVyLL","P3p47Zcxn1C",2234,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","sf9XoFLERSo","P3p47Zcxn1C",2015,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Qq18Vhp1lUf","P3p47Zcxn1C",4645,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","ppdhpy8DXSP","P3p47Zcxn1C",5055,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","FfD5D767epP","P3p47Zcxn1C",2259,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","G8i55QQkIbl","P3p47Zcxn1C",3607,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","tjwaWGy9Idy","P3p47Zcxn1C",2634,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","yDhnWCUEulJ","P3p47Zcxn1C",3917,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","NKwJVnnyhH7","P3p47Zcxn1C",1863,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","jAtsWs7EGM1","P3p47Zcxn1C",6785,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","fGLDtHf6Tat","P3p47Zcxn1C",13247,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","F7M4YeEDeMx","P3p47Zcxn1C",5530,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","yq3zMHhcgiD","P3p47Zcxn1C",8763,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","tWxDFCIbKjL","P3p47Zcxn1C",5372,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Nkhcv9mAl7P","P3p47Zcxn1C",9307,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","EaeoVp0yQ3f","P3p47Zcxn1C",4192,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","xLALYL9Ct1b","P3p47Zcxn1C",5968,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","AlrlpNgoC8l","P3p47Zcxn1C",6000,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","kSXoVm9ajFt","P3p47Zcxn1C",4698,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","w4FXG5wim86","P3p47Zcxn1C",2620,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vxE2KpRByGx","P3p47Zcxn1C",4134,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","RQ0afFdsuF1","P3p47Zcxn1C",5520,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Lgc5UEFDxyu","P3p47Zcxn1C",3756,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","bV75AbdMvtI","P3p47Zcxn1C",2841,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Il1Yik33P97","P3p47Zcxn1C",7685,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","dxLH8YuUnaM","P3p47Zcxn1C",36879,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","lJucXNvhgcM","P3p47Zcxn1C",3455,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","l84hsiE5Q4X","P3p47Zcxn1C",4598,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","hRYB2e63LUq","P3p47Zcxn1C",3154,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","IwZf2NNdzyU","P3p47Zcxn1C",4540,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","GUEGRbrHr52","P3p47Zcxn1C",5008,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","yVsbHZFoKf0","P3p47Zcxn1C",7982,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","lj4D1ZgGY4l","P3p47Zcxn1C",4060,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","CJsHP21tMQ9","P3p47Zcxn1C",2834,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vaxRJtHnOYr","P3p47Zcxn1C",4474,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","mhJAAXRaLIB","P3p47Zcxn1C",3613,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","B0YiMYHDSwf","P3p47Zcxn1C",1960,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Y1MEAW4FWbP","P3p47Zcxn1C",5264,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","iJUzxCOtvSp","P3p47Zcxn1C",6273,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","pgy2pGhfllx","P3p47Zcxn1C",2495,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","zid02R5BXnj","P3p47Zcxn1C",6226,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","oJFECw4dvav","P3p47Zcxn1C",3441,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","SvDznKe7egh","P3p47Zcxn1C",3655,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","UfO5pgV47uC","P3p47Zcxn1C",4482,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","EQ1OtiSedkV","P3p47Zcxn1C",4093,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Tqzwqcl3iwm","P3p47Zcxn1C",3069,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","k7vPXWkSOrz","P3p47Zcxn1C",7869,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","knA4slEwvfG","P3p47Zcxn1C",5510,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","JUNqRlqPwpa","P3p47Zcxn1C",3220,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","FiL4Yv4pMpJ","P3p47Zcxn1C",3067,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","ai0nivGYQft","P3p47Zcxn1C",4025,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","IriUl9T6vsV","P3p47Zcxn1C",9128,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","PoT4pb82O89","P3p47Zcxn1C",1294,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","eOSGEAI4Dci","P3p47Zcxn1C",7633,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","zzb6b8Vl3vx","P3p47Zcxn1C",3427,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","ibYAzpLrj3X","P3p47Zcxn1C",2816,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","XKnoPW7zjS9","P3p47Zcxn1C",2936,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","lhPdgSKgNhu","P3p47Zcxn1C",4637,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","bOB1Cx7zPoj","P3p47Zcxn1C",8214,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Xj1HFhEhGlX","P3p47Zcxn1C",2019,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","F1zERk1nTdm","P3p47Zcxn1C",4701,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","IvWWykc3jkQ","P3p47Zcxn1C",1318,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Aje1uTkji8W","P3p47Zcxn1C",4695,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","MaRZMs2Q2oe","P3p47Zcxn1C",4686,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","a1RoCsqqcC6","P3p47Zcxn1C",5824,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","YSeorixnswV","P3p47Zcxn1C",3699,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","bBn0QFFETtY","P3p47Zcxn1C",4704,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Wi0uHt4q1VS","P3p47Zcxn1C",6581,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","SvGZtAPM43z","P3p47Zcxn1C",4221,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","KzOVG5nGP9c","P3p47Zcxn1C",3758,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","G1izcK8O4px","P3p47Zcxn1C",6033,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","EtrZ4ACXcSi","P3p47Zcxn1C",4037,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","P71k2PS2viS","P3p47Zcxn1C",6348,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","h0HhqsNpCfh","P3p47Zcxn1C",9554,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vfmojKDKqF7","P3p47Zcxn1C",2883,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","t8gcBMwX67w","P3p47Zcxn1C",3226,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","CWYWjai1ZZc","P3p47Zcxn1C",5179,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","lJ8IZVFQdlk","P3p47Zcxn1C",7509,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","S9yfO7XfFer","P3p47Zcxn1C",4909,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","ExGIFBp6ybn","P3p47Zcxn1C",3966,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","lBZOEXnlVFY","P3p47Zcxn1C",18193,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Nl33ooKsAgV","P3p47Zcxn1C",6355,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","REIQJ9sfh9N","P3p47Zcxn1C",4140,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","fSVdSrqpN2X","P3p47Zcxn1C",16977,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","J6VGQXJqrFP","P3p47Zcxn1C",3969,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","OkKZXXo11iD","P3p47Zcxn1C",3349,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","UrjhYArJVoU","P3p47Zcxn1C",4369,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","cpCfY9c7hx1","P3p47Zcxn1C",4018,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","yTrKghmqW1J","P3p47Zcxn1C",5077,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","H9Coa6NU6al","P3p47Zcxn1C",4863,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","xZzzBU0nADr","P3p47Zcxn1C",8445,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","GlEdpWj7xeC","P3p47Zcxn1C",4080,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","zA7IgCcDR0g","P3p47Zcxn1C",3670,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","s5xoestHss0","P3p47Zcxn1C",4876,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","SKQBb589jxd","P3p47Zcxn1C",8460,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","bdirN9jeYUe","P3p47Zcxn1C",4230,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","BUmmU7EHfGp","P3p47Zcxn1C",6455,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","MN6vuanf4FW","P3p47Zcxn1C",5655,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","uSdyI3kdVHO","P3p47Zcxn1C",3814,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vSsF0NxFdlP","P3p47Zcxn1C",1639,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","innUnqEv0vz","P3p47Zcxn1C",16820,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","LKh7sg4cMbp","P3p47Zcxn1C",6980,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","utJEwMDGGkO","P3p47Zcxn1C",19481,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","H5TO8BENwIC","P3p47Zcxn1C",3460,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","NxbuUEEjcm3","P3p47Zcxn1C",9077,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","cGlvc3G4Sse","P3p47Zcxn1C",6330,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Px3VzftFk6U","P3p47Zcxn1C",4490,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","WR8ovFAxB2r","P3p47Zcxn1C",2646,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","l5FFrWoIwk2","P3p47Zcxn1C",1424,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","KcOWWbrXcaM","P3p47Zcxn1C",5724,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","qgGspJdh6AR","P3p47Zcxn1C",2958,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","q3VOcWLI8Ad","P3p47Zcxn1C",3056,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","gmSSdXiv7Kn","P3p47Zcxn1C",6928,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","CotLUc3OJwa","P3p47Zcxn1C",5648,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","OvUkRRGzZd3","P3p47Zcxn1C",3869,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","xHkOMaDK6OS","P3p47Zcxn1C",7283,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","MJkdoBOKN5D","P3p47Zcxn1C",3824,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","L0ommveCygB","P3p47Zcxn1C",7299,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","w8EC2DBCIIx","P3p47Zcxn1C",2243,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","tP3ZsRYFxmQ","P3p47Zcxn1C",1164,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Nuccb36rdhe","P3p47Zcxn1C",7716,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","RW3jYDjYAsQ","P3p47Zcxn1C",3689,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","K1fZdZgi8uf","P3p47Zcxn1C",3164,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","gsGl6lhbQtD","P3p47Zcxn1C",3749,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","RkWYc5QWhM9","P3p47Zcxn1C",6514,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","SWeOU6lpW7t","P3p47Zcxn1C",7232,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","ZFWdE7KYk2u","P3p47Zcxn1C",6192,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","YvQ0jndmUzi","P3p47Zcxn1C",4108,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Hu0uuriG1X0","P3p47Zcxn1C",4690,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vExmOyUzpir","P3p47Zcxn1C",1967,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","TGQAB8uSrMf","P3p47Zcxn1C",5168,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","AZZzEbbUNb3","P3p47Zcxn1C",2865,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vqHTNBfYUzy","P3p47Zcxn1C",3611,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","lGRHPkVZrSQ","P3p47Zcxn1C",4151,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","QUyHYC45g0v","P3p47Zcxn1C",4213,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","oEcDa6FB93E","P3p47Zcxn1C",4819,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","SAjIls54CuZ","P3p47Zcxn1C",4954,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","tTtQ1TDiXRO","P3p47Zcxn1C",6641,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","y7iVWg9CP7m","P3p47Zcxn1C",5142,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","eENhJ5Dmc61","P3p47Zcxn1C",8320,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","vM0SspONTKF","P3p47Zcxn1C",7142,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","VYfwG0sL4rx","P3p47Zcxn1C",4074,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","dKaAMbF61k7","P3p47Zcxn1C",3355,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","RcMJkv7z9Al","P3p47Zcxn1C",1923,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","rMw9nGfs6Ia","P3p47Zcxn1C",3934,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","s3hpWPmrNS5","P3p47Zcxn1C",36407,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","tL5mGUK4XEE","P3p47Zcxn1C",2993,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Zz3q48bxyk7","P3p47Zcxn1C",4079,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","tHu7hymR6ex","P3p47Zcxn1C",5181,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","bgmV90Kt4XE","P3p47Zcxn1C",8825,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","STYVWq0kRB7","P3p47Zcxn1C",3449,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","hCfpxwssfu6","P3p47Zcxn1C",3754,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","zEmyb0Hkbi7","P3p47Zcxn1C",2197,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","xsu3dTWLMx6","P3p47Zcxn1C",3434,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","FgGfJz7UyF8","P3p47Zcxn1C",8440,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","CuuUMcCfMYd","P3p47Zcxn1C",5743,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","kVrYC6rYmhH","P3p47Zcxn1C",5538,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","imTndfrdNRB","P3p47Zcxn1C",2117,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","bTWM08GcM97","P3p47Zcxn1C",3460,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","QaZVA4lfbRK","P3p47Zcxn1C",4958,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","TZ2cuLGK3K6","P3p47Zcxn1C",18500,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","E7KspvgOaL2","P3p47Zcxn1C",4806,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","igvUSD5wXZT","P3p47Zcxn1C",14133,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","MfSis7Y0SsB","P3p47Zcxn1C",4649,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","mL5HhfI8AI1","P3p47Zcxn1C",1985,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Q7ms9doEQQj","P3p47Zcxn1C",1325,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","gu34Inyd9ZA","P3p47Zcxn1C",4470,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","h4TaMKKkoli","P3p47Zcxn1C",2925,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","OCIevH498hv","P3p47Zcxn1C",4337,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Zn3DJ2P1fvO","P3p47Zcxn1C",4458,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","jZGO5Z8PyCI","P3p47Zcxn1C",4844,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","oABqQR212wO","P3p47Zcxn1C",4806,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","VCzGz7p9Fae","P3p47Zcxn1C",542,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","O2ulYTGnqKX","P3p47Zcxn1C",9250,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Cnsq6asjcbT","P3p47Zcxn1C",6197,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","VCz4CraNaLx","P3p47Zcxn1C",6329,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","dB8TqUetRZU","P3p47Zcxn1C",31118,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","OZUehu4A1wr","P3p47Zcxn1C",5094,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","EQAzOqumxl1","P3p47Zcxn1C",2426,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","TOPwI73R2Dr","P3p47Zcxn1C",5409,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","meXdEqI20cD","P3p47Zcxn1C",3952,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","WYxsBcZf5Sb","P3p47Zcxn1C",3055,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","TG3pWzaioB0","P3p47Zcxn1C",2320,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","cxa7G9d5NrG","P3p47Zcxn1C",3852,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","rJX4YEkDIEK","P3p47Zcxn1C",3109,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","LBsSsIsyEBn","P3p47Zcxn1C",3195,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","zceYc108jne","P3p47Zcxn1C",4226,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","TIQAZjg2FcY","P3p47Zcxn1C",15530,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","Bei3sB0Tvmo","P3p47Zcxn1C",4357,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2013","GchYDSYQRzR","P3p47Zcxn1C",3356,"admin","2013-01-30T07:27:01+0000","Import from R","false"
